"Time","901288001062288"
2021-05-21 15:52:20,219
2021-05-21 16:00:02,219
2021-05-25 09:30:02,216
2021-05-25 10:00:02,216
2021-05-25 10:30:02,215
2021-05-25 11:00:02,216
2021-05-25 11:30:02,215
2021-05-25 12:00:02,216
2021-05-25 12:30:02,216
2021-05-25 13:00:02,216
2021-05-25 13:30:02,216
2021-05-25 14:00:02,215
2021-05-25 14:30:02,216
2021-05-25 15:00:02,216
2021-05-25 15:30:02,216
2021-05-25 16:00:02,216
2021-05-25 16:30:02,216
2021-05-25 17:00:02,215
2021-05-25 17:30:02,216
2021-05-25 18:00:02,216
2021-05-25 18:30:02,215
2021-05-25 19:00:02,216
2021-05-25 19:30:02,216
2021-05-25 20:00:02,216
2021-05-26 20:41:30,216
2021-05-26 20:41:51,215
2021-05-26 20:50:01,215
2021-05-26 20:56:21,19.6
2021-05-26 20:56:36,18.8
2021-05-26 21:01:56,14.7
2021-05-26 21:02:37,13.2
2021-05-28 11:30:02,2150
2021-05-28 12:00:02,2150
2021-05-28 12:30:02,2149
2021-05-28 13:00:02,2148
2021-05-28 13:30:02,2147
2021-05-28 14:00:02,2146
2021-05-28 14:30:02,2146
2021-05-28 15:00:02,2145
2021-05-28 15:30:02,2145
2021-05-28 16:00:02,2144
2021-05-28 16:30:02,2143
2021-05-28 17:00:02,2142
2021-05-28 17:30:02,2143
2021-05-28 18:00:02,2142
2021-05-28 18:30:02,2141
2021-05-28 19:00:02,2140
2021-05-28 19:30:02,2139
2021-05-28 20:00:02,2139
2021-05-28 20:30:02,2138
2021-05-28 21:00:02,2137
2021-05-28 21:30:02,2136
2021-05-28 22:00:02,2136
2021-05-28 22:30:02,2136
2021-05-28 23:00:02,2136
2021-05-28 23:30:02,2135
2021-05-29 00:00:02,2136
2021-05-29 00:30:02,2135
2021-05-29 01:00:02,2135
2021-05-29 01:30:02,2135
2021-05-29 02:00:02,2135
2021-05-29 02:30:02,2136
2021-05-29 03:00:02,2136
2021-05-29 03:30:02,2136
2021-05-29 04:00:02,2136
2021-05-29 04:30:02,2136
2021-05-29 05:00:02,2136
2021-05-29 05:30:02,2135
2021-05-29 06:00:02,2135
2021-05-29 06:30:02,2135
2021-05-29 07:00:02,2135
2021-05-29 07:30:02,2135
2021-05-29 08:00:02,2134
2021-05-29 08:30:02,2134
2021-05-29 09:00:02,2133
2021-05-29 09:30:02,2133
2021-05-29 10:00:02,2133
2021-05-29 10:30:02,2133
2021-05-29 11:00:02,2133
2021-05-29 11:30:02,2130
2021-05-29 12:00:02,2131
2021-05-29 12:30:02,2130
2021-05-29 13:00:02,2129
2021-05-29 13:30:02,2129
2021-05-29 14:00:02,2128
2021-05-29 14:30:02,2128
2021-05-29 15:00:02,2126
2021-05-29 15:30:02,2125
2021-05-29 16:00:02,2125
2021-05-29 16:30:02,2125
2021-05-29 17:00:02,2123
2021-05-29 17:30:02,2120
2021-05-29 18:00:02,2121
2021-05-29 18:30:02,2120
2021-05-29 19:00:02,2119
2021-05-29 19:30:02,2118
2021-05-29 20:00:02,2114
2021-05-29 20:30:02,2117
2021-05-29 21:00:02,2117
2021-05-29 21:30:02,2116
2021-05-29 22:00:02,2116
2021-05-29 22:30:02,2116
2021-05-29 23:00:02,2115
2021-05-29 23:30:02,2116
2021-05-30 00:00:02,2115
2021-05-30 00:30:02,2115
2021-05-30 01:00:02,2115
2021-05-30 01:30:02,2115
2021-05-30 02:00:02,2116
2021-05-30 02:30:02,2116
2021-05-30 03:00:02,2116
2021-05-30 03:30:02,2116
2021-05-30 04:00:02,2116
2021-05-30 04:30:02,2116
2021-05-30 05:00:02,2116
2021-05-30 05:30:02,2116
2021-05-30 06:00:02,2115
2021-05-30 06:30:02,2115
2021-05-30 07:00:02,2116
2021-05-30 07:30:02,2115
2021-05-30 08:00:02,2115
2021-05-30 08:30:02,2116
2021-05-30 09:00:02,2115
2021-05-30 09:30:02,2115
2021-05-30 10:00:02,2114
2021-05-30 10:30:02,2114
2021-05-30 11:00:02,2113
2021-05-30 11:30:02,2112
2021-05-30 12:00:02,2112
2021-05-30 12:30:02,2109
2021-05-30 13:00:02,2109
2021-05-30 13:30:02,2108
2021-05-30 14:00:02,2106
2021-05-30 14:30:02,2106
2021-05-30 15:00:02,2105
2021-05-30 15:30:02,2104
2021-05-30 16:00:02,2100
2021-05-30 16:30:02,2101
2021-05-30 17:00:02,2101
2021-05-30 17:30:02,2100
2021-05-30 18:00:02,2100
2021-05-30 18:30:02,2098
2021-05-30 19:00:02,2099
2021-05-30 19:30:02,2098
2021-05-30 20:00:02,2098
2021-05-30 20:30:02,2097
2021-05-30 21:00:02,2097
2021-05-30 21:30:02,2097
2021-05-30 22:00:02,2097
2021-05-30 22:30:02,2094
2021-05-30 23:00:02,2097
2021-05-30 23:30:02,2097
2021-05-31 00:00:02,2098
2021-05-31 00:30:02,2098
2021-05-31 01:00:02,2099
2021-05-31 01:30:02,2099
2021-05-31 02:00:02,2100
2021-05-31 02:30:02,2101
2021-05-31 03:00:02,2102
2021-05-31 03:30:02,2102
2021-05-31 04:00:02,2102
2021-05-31 04:30:02,2103
2021-05-31 05:00:02,2103
2021-05-31 05:30:02,2103
2021-05-31 06:00:02,2103
2021-05-31 06:30:02,2103
2021-05-31 07:00:02,2104
2021-05-31 07:30:02,2104
2021-05-31 08:00:02,2103
2021-05-31 08:30:02,2105
2021-05-31 09:00:02,2104
2021-05-31 09:30:02,2104
2021-05-31 10:00:02,2105
2021-05-31 10:30:02,2105
2021-05-31 11:00:02,2104
2021-05-31 11:30:02,2104
2021-05-31 12:00:02,2104
2021-05-31 12:30:02,2100
2021-05-31 13:00:02,2099
2021-05-31 13:30:02,2096
2021-05-31 14:00:02,2095
2021-05-31 14:30:02,2094
2021-05-31 15:00:02,2093
2021-05-31 15:30:02,2093
2021-05-31 16:00:02,2091
2021-05-31 16:30:02,2091
2021-05-31 17:00:02,2091
2021-05-31 17:30:02,2089
2021-05-31 18:00:02,2088
2021-05-31 18:30:02,2087
2021-05-31 19:00:02,2086
2021-05-31 19:30:02,2085
2021-05-31 20:00:02,2085
2021-05-31 20:30:02,2085
2021-05-31 21:00:02,2085
2021-05-31 21:30:02,2084
2021-05-31 22:00:02,2084
2021-05-31 22:30:02,2084
2021-05-31 23:00:02,2084
2021-05-31 23:30:02,2085
2021-06-01 00:00:02,2085
2021-06-01 00:30:02,2086
2021-06-01 01:00:02,2087
2021-06-01 01:30:02,2087
2021-06-01 02:00:02,2088
2021-06-01 02:30:02,2088
2021-06-01 03:00:02,2089
2021-06-01 03:30:02,2090
2021-06-01 04:00:02,2090
2021-06-01 04:30:02,2091
2021-06-01 05:00:02,2091
2021-06-01 05:30:02,2092
2021-06-01 06:00:02,2092
2021-06-01 06:30:02,2092
2021-06-01 07:00:02,2093
2021-06-01 07:30:02,2093
2021-06-01 08:00:02,2093
2021-06-01 08:30:02,2094
2021-06-01 09:00:02,2094
2021-06-01 09:30:02,2094
2021-06-01 10:00:02,2094
2021-06-01 10:30:02,2092
2021-06-01 11:00:02,2090
2021-06-01 11:30:02,2091
2021-06-01 12:00:02,2091
2021-06-01 12:30:02,2096
2021-06-01 13:00:02,2104
2021-06-01 13:30:02,2119
2021-06-01 14:00:02,2143
2021-06-01 14:30:02,2164
2021-06-01 15:00:02,2183
2021-06-01 15:30:02,2201
2021-06-29 12:46:44,3257
2021-06-29 13:00:02,3258
2021-06-29 13:30:02,3259
2021-06-29 14:00:02,3261
2021-06-29 14:30:02,3262
2021-06-29 15:00:02,3266
2021-06-29 15:30:02,3268
2021-06-29 16:00:02,3271
2021-06-29 16:30:02,3274
2021-06-29 17:00:02,3278
2021-06-29 17:30:02,3282
2021-06-29 18:00:02,3284
2021-06-29 18:30:02,3286
2021-06-29 19:00:02,3288
2021-06-29 19:30:02,3289
2021-06-29 20:00:02,3292
2021-06-29 20:30:02,3293
2021-06-29 21:00:02,3292
2021-06-29 21:30:02,3290
2021-06-29 22:00:02,3284
2021-06-29 22:30:02,3280
2021-06-29 23:00:02,3278
2021-06-29 23:30:02,3279
2021-06-30 00:00:02,3280
2021-06-30 00:30:02,3279
2021-06-30 01:00:02,3278
2021-06-30 01:30:02,3277
2021-06-30 02:00:02,3277
2021-06-30 02:30:02,3277
2021-06-30 03:00:02,3278
2021-06-30 03:30:02,3277
2021-06-30 04:00:02,3276
2021-06-30 04:30:02,3276
2021-06-30 05:00:02,3314
2021-06-30 05:30:02,3357
